,credit_reporting,debt_collection,mortgages_and_loans,credit_card,retail_banking
according fair,0.00264530326920244,0.0015048662250276362,7.782461613764803e-05,0.00016770264368382758,1.3197851257241858e-05
letter credit,0.00264530326920244,0.0010256094654646948,0.00046694769682588817,0.0005701889885250137,0.00010558281005793487
seriously harming,0.0026451707885144465,6.735786533906981e-05,1.2153309170375098e-05,0.0,0.0
expect,0.0026407736403168194,0.0014665256842626008,0.003623168240186058,0.003018647586308896,0.0027979444665352736
supporting,0.0026385088258740093,0.0027796892054650604,0.002239619508850093,0.003432314107395671,0.0016233357046407486
letter stating,0.0026339791969883885,0.004121608132241297,0.004470591838129337,0.0036447374560618527,0.0022832282675028415
resulting identity,0.0026271847536599576,0.0018882716326779894,1.7294359141699562e-05,1.1180176245588505e-05,2.6395702514483717e-05
equifax data,0.0026267449690099663,0.0001298323569949264,0.0,0.0,0.0
none related,0.0026236380165215716,0.0,0.0,0.0,0.0
detailed,0.002622655124774337,0.0022716770403283424,0.0023866215615545396,0.0020571524291882848,0.0018081056222421345
information obtained,0.002622655124774337,0.001734909469617848,0.00016429641184614584,0.00017888281992941608,7.918710754345114e-05
inquiry removed,0.002622655124774337,4.7925675956294145e-05,0.00011241333442104715,0.00012298193870147355,1.3197851257241858e-05
actual,0.0026203903103315268,0.0063645297669958625,0.004496533376841886,0.00433790838328834,0.0031278907479663203
comply credit,0.0026197058471087724,2.6943146135627924e-05,1.2153309170375098e-05,0.0,0.0
notify furnisher,0.0026197058471087724,0.0002155451690850234,0.0,0.0,3.7098238888109804e-05
property,0.0026181254958887166,0.012316898720767595,0.04566575531365769,0.00216895419164417,0.0036426069469987525
certify qualified,0.002614132081679102,0.0,0.0,0.0,0.0
creditor cooperative,0.002614132081679102,0.0,0.0,0.0,0.0
issue sworn,0.002614132081679102,0.0,0.0,0.0,0.0
cooperative removed,0.002614132081679102,0.0,0.0,0.0,0.0
qualified authorized,0.002614132081679102,0.0,0.0,0.0,0.0
knowledge certify,0.002614132081679102,0.0,0.0,0.0,0.0
policy,0.002613595867003096,0.0043516513768315085,0.01700035503629067,0.012242292988919413,0.010413104641963825
american,0.002613595867003096,0.007217606799017898,0.005032658510234572,0.023657252935665275,0.0031542864504808038
penalty,0.002613595867003096,0.0026263270424049193,0.005888729287748701,0.002459638774029471,0.00149135719206833
debt much,0.0026134732033639666,0.00020398881530537389,0.0,2.6437126767829985e-05,1.5604104044797244e-05
commission enclosed,0.0026093791142578677,0.0,0.0,0.0,0.0
authorization personal,0.0026093791142578677,0.0,0.0,0.0,0.0
free credit,0.002609066238117475,0.0003738202724590943,0.00010376615485019737,0.0002124233486661816,3.959355377172557e-05
local police,0.002606801423674665,0.00038340540765035316,8.647179570849781e-05,0.0004360268735779517,0.0009766409930358974
misstatement,0.002606801423674665,9.58513519125883e-06,1.7294359141699562e-05,4.472070498235402e-05,2.6395702514483717e-05
likely,0.002606801423674665,0.001236482439672389,0.00236932720241284,0.0021354136629074044,0.002388811077560776
adequate,0.002606801423674665,0.0015815473065577067,0.00078689334094733,0.0004472070498235402,0.0005807054553186418
inability,0.002604536609231855,0.0008722473024045535,0.0014786677066153126,0.0009503149808750229,0.0006071011578331254
wife,0.0026022717947890442,0.005664814898033968,0.012045521142193745,0.0059254934101619075,0.00717963108393957
report company,0.0026022717947890442,0.004687131108525568,0.00025941538712549343,0.0002571440536485356,6.598925628620929e-05
returned,0.002600006980346234,0.009067537890930852,0.014535908858598482,0.01659138154845334,0.020298295233637978
inquiry scheduled,0.0025998731794153983,0.0,0.0,0.0,0.0
belong sworn,0.0025998731794153983,0.0,0.0,0.0,0.0
stand,0.002593212537017803,0.00106395000622973,0.0014008430904776646,0.001106837448313262,0.0010954216543510743
action related,0.0025920512918609835,3.3998135884228974e-05,1.0223746812083994e-05,0.0,1.5604104044797244e-05
well fargo,0.0025909477225749926,0.002904295962951425,0.03399206289301049,0.011504401356710572,0.04214073906437325
inconsistent,0.0025886829081321824,0.0010927054118035065,0.0006139497495303344,0.0006149096935073677,0.00046192479400346503
furnisher information,0.0025841532792465617,0.00030672432612028255,1.7294359141699562e-05,1.1180176245588505e-05,2.6395702514483717e-05
accuracy information,0.002581340336109492,0.0005213047502248444,5.1118734060419973e-05,1.3218563383914993e-05,0.0
reasonable procedure,0.002581340336109492,0.0019378937454010519,6.134248087250396e-05,2.6437126767829985e-05,0.0
day date,0.0025705643925897,0.00286595542218639,0.0006053025699594847,0.0006260898697529563,0.0008710581829779626
see attached,0.0025682995781468898,0.0028180297462300956,0.003796111831603054,0.0039242418622015655,0.002692361656477339
report well,0.0025682995781468898,0.000508012165136718,0.00017294359141699562,0.0002347837011573586,0.00021116562011586973
information used,0.0025682995781468898,0.0011310459525685419,0.00016429641184614584,0.0005254682835426597,0.000369539835202772
false reporting,0.002567951641420127,0.0005553028861090733,0.0001942511894295959,5.287425353565997e-05,0.0
permanently,0.002563769949261269,0.0016007175769402245,0.0004928892355384375,0.001375161678207386,0.0020852604986442134
whole,0.002563769949261269,0.002415454068197225,0.004972128253238624,0.004226106620832455,0.004447675873690506
verifying,0.002561505134818459,0.00425580002491892,0.0008820123162266777,0.0010509365670853194,0.0012669937206952182
information inaccurate,0.0025592403203756483,0.0010256094654646948,0.00014700205270444628,0.00011180176245588505,1.3197851257241858e-05
creditor collection,0.0025528603759188764,0.0016704750604089312,0.0,4.7140042847023136e-05,0.0
block consumer,0.0025492074688550164,0.0002266542392281932,0.0,3.9655690151744977e-05,7.802052022398623e-05
accusation,0.0025456514337187865,0.00022045810939895307,0.00017294359141699562,0.00014534229119265055,0.0003563419839455302
according fcra,0.002543851990979271,0.0009066169569127728,4.089498724833598e-05,6.609281691957496e-05,0.0
accurately,0.0025365921759475454,0.0013706743323500126,0.0012884297560566173,0.0011627383295412044,0.000277154876402079
someone else,0.002534327361504735,0.002300432445902119,0.0019456154034412007,0.001990071371714754,0.002230436862473874
seems,0.0025320625470619247,0.003258945965028002,0.007211747762088718,0.006216177992547208,0.006005022322045045
bank account,0.0025297977326191145,0.005406016247869979,0.007747872895481404,0.01025222161720466,0.03651845442878822
criminal,0.0025297977326191145,0.002846785151803872,0.0016083754001780593,0.0020683326054338736,0.004223312402317395
transunion credit,0.0025251078184141606,0.0002606523751124222,2.044749362416799e-05,0.0,1.5604104044797244e-05
requesting identification,0.002523825700675642,0.0,0.0,0.0,0.0
consumer obtained,0.002519752340538415,0.0002266542392281932,0.0,2.6437126767829985e-05,6.241641617918898e-05
identified consumer,0.0025143968626626686,0.0002266542392281932,1.0223746812083994e-05,0.0,6.241641617918898e-05
decline,0.002513944031519442,0.0005751081114755297,0.0012451938582023685,0.0017329273180662183,0.001478159340811088
surprise,0.002513944031519442,0.0008147364912570005,0.0016083754001780593,0.0014757832644176827,0.0010954216543510743
provision section,0.002511719123724796,0.00037397949472651874,8.178997449667195e-05,0.0,7.802052022398623e-05
gotten,0.0025071495881910113,0.0025592310960661072,0.0036491097788986077,0.0027279630039235953,0.0033126606655677062
stating appears,0.002504813830990703,0.0,0.0,0.0,0.0
account company,0.0025026199593053905,0.0027605189350825426,0.0005188307742509869,0.0007602519847000183,0.0007654753729200277
id social,0.0025026199593053905,0.0001341918926776236,3.4588718283399124e-05,0.00031304493487647816,0.0002903527276593209
law enforcement,0.0025003551448625804,0.0006038635170493062,0.00010376615485019737,0.00036894581610442067,0.001201004464409009
great,0.0024980903304197702,0.00196495271420806,0.00474730158439653,0.002929206176344188,0.0025339874413904365
disputed item,0.0024980903304197702,0.004792567595629415,7.782461613764803e-05,0.00036894581610442067,6.598925628620929e-05
possible violation,0.0024958255159769596,0.00010543648710384712,4.3235897854248905e-05,2.236035249117701e-05,2.6395702514483717e-05
invalidly reporting,0.002495307896148234,0.0,0.0,0.0,0.0
also disregarding,0.002495307896148234,0.0,0.0,0.0,0.0
thought,0.0024935607015341495,0.00441874732317032,0.007644106740631206,0.010028618092292888,0.00816946992823271
report inaccurate,0.0024929749511596855,0.0010199440765268693,0.00013290870855709193,0.00011896707045523494,0.0
disregarding letter,0.0024905549287269992,0.0,0.0,0.0,0.0
tact process,0.0024905549287269992,0.0,0.0,0.0,0.0
coming requesting,0.0024905549287269992,0.0,0.0,0.0,0.0
submitting correct,0.0024905549287269992,0.0,0.0,0.0,0.0
removing invalidly,0.0024905549287269992,0.0,0.0,0.0,0.0
feedback submitting,0.0024905549287269992,0.0,0.0,0.0,0.0
stall tact,0.0024905549287269992,0.0,0.0,0.0,0.0
auto financing,0.0024902972122218124,2.2665423922819317e-05,0.0001738036958054279,1.3218563383914993e-05,0.0
initiate formal,0.0024890310726485287,3.834054076503532e-05,4.3235897854248905e-05,2.236035249117701e-05,1.3197851257241858e-05
